"","ENSG00000007402","ENSG00000078399","ENSG00000080293","ENSG00000087086","ENSG00000089225","ENSG00000092054","ENSG00000096088","ENSG00000100433","ENSG00000110786","ENSG00000112175","ENSG00000112494","ENSG00000113296","ENSG00000116745","ENSG00000118526","ENSG00000121075","ENSG00000122852","ENSG00000123243","ENSG00000125414","ENSG00000125798","ENSG00000126233","ENSG00000127080","ENSG00000127241","ENSG00000131400","ENSG00000136352","ENSG00000136546","ENSG00000137675","ENSG00000137804","ENSG00000138944","ENSG00000139988","ENSG00000140465","ENSG00000141161","ENSG00000142661","ENSG00000143631","ENSG00000146839","ENSG00000152582","ENSG00000159708","ENSG00000159871","ENSG00000162892","ENSG00000163075","ENSG00000163380","ENSG00000163394","ENSG00000163463","ENSG00000164265","ENSG00000165762","ENSG00000166317","ENSG00000166448","ENSG00000166589","ENSG00000167107","ENSG00000168079","ENSG00000168484","ENSG00000168530","ENSG00000168878","ENSG00000169035","ENSG00000170423","ENSG00000171403","ENSG00000171557","ENSG00000171885","ENSG00000171954","ENSG00000178175","ENSG00000179240","ENSG00000179477","ENSG00000180209","ENSG00000180660","ENSG00000183607","ENSG00000184937","ENSG00000185303","ENSG00000185739","ENSG00000196581","ENSG00000197901","ENSG00000198203","ENSG00000204361","ENSG00000214140","ENSG00000224127","ENSG00000224149","ENSG00000229415","ENSG00000229526","ENSG00000233101","ENSG00000248801","ENSG00000255399","ENSG00000261213","ENSG00000275896","ENSG00000283175","ENSG00000283907","cg00327072","cg00348900","cg00646731","cg02004641","cg02021485","cg02102533","cg02105519","cg02248486","cg02422694","cg02916332","cg03124636","cg04460185","cg04499325","cg04697946","cg04863892","cg05050858","cg05453337","cg05471296","cg05487507","cg05740106","cg05743885","cg05996795","cg06055873","cg06103624","cg06651376","cg07302069","cg07438617","cg07858113","cg08398691","cg08705647","cg08940169","cg09017619","cg09197492","cg09646197","cg09825979","cg10089145","cg10303978","cg10474350","cg10996039","cg11423130","cg11724970","cg11849086","cg12196573","cg12232308","cg12444736","cg13337949","cg13717446","cg13789775","cg13858136","cg14359292","cg14400030","cg14809191","cg15241499","cg15320272","cg15565065","cg15797110","cg16082877","cg16326123","cg16561266","cg16617518","cg16872560","cg17147526","cg17470674","cg17496661","cg17504135","cg18103150","cg18261462","cg19153763","cg19177125","cg19585103","cg19759481","cg19800670","cg20293594","cg20293609","cg20591728","cg20747380","cg20749769","cg20780811","cg21299458","cg22623133","cg23173688","cg23194776","cg23432345","cg23440816","cg23452969","cg24033224","cg24121069","cg24439713","cg24704287","cg25228995","cg25408237","cg25637829","cg25828346","cg26292895","cg27318546","cg27391627","cg27508551","cancersite"
"TCGA-CR-7388-01A",81,158,11,67873,76,32,0,771,7,2,53,137,26,13,16,4,801,63,7,370,737,2648,18,5,30,16,6,381,505,6,8,70,499,13,86,8,1168,632,10,10,6,85,11,0,6,16,14,248,597,8,3,3,2390,1696,54,3,12,249,175,141,577,16,27,0,1,2,56,232,0,1,1,19,4,10,0,12,16,5,25,5,2,15,6,0.975869901982992,0.666755757701887,0.889351564963013,0.137749719605164,0.906859322391239,0.745104571804281,0.180409237752376,0.241662732250456,0.0289862838012703,0.386223052221209,0.14309934973218,0.0593883380394658,0.112500674241858,0.879718824827769,0.36040292486296,0.907962807143969,0.992215078699931,0.0478254279214956,0.786876744088162,0.922882343638928,0.0752160307586553,0.0591476247653469,0.360827632196947,0.977920146502749,0.982263523372839,0.0239867224369346,0.0172937868447567,0.114312039040213,0.642791340934825,0.953376714049994,0.963235029268494,0.0205571387738782,0.920982026365081,0.927543027027222,0.88905618344956,0.0669605211838075,0.981702386286397,0.0271098556131804,0.90771082146355,0.874849585490165,0.374184051197169,0.0493927368354289,0.0985084805516823,0.150557517472392,0.582131660463476,0.179774090356441,0.115299515425521,0.0480758086812913,0.776919683136272,0.242626172876451,0.921900238702025,0.211309317727848,0.107580585085914,0.922542255264183,0.015798305069244,0.0714144981981463,0.0230953031152947,0.933030577212838,0.115627865433867,0.125325025749978,0.131321944291985,0.978381155365818,0.940879534428144,0.884230167939294,0.968361985080673,0.929574959427159,0.0166032058241093,0.0876336153484678,0.86380890896173,0.0186751629114357,0.201328462132573,0.862832086434204,0.0495502556392028,0.984812031725658,0.938595779224979,0.374067289342733,0.0171184685568162,0.384715790351826,0.319071172522543,0.020643132357526,0.654438011091709,0.987015435657512,0.0285095050716044,0.97583978923215,0.103175017459547,0.952024360123503,0.965262842053616,0.8739149662012,0.103266314165531,0.979372159069859,0.96103298704621,0.153183229846017,0.861671765615694,0.963111840937112,0.0819089385594127,0.978547715640348,0.0757102514816196,"larynx"
"TCGA-BB-7862-01A",50,7,7,76012,1,2,2,805,26,6,1,317,3,0,12,10,1103,0,2,61,1198,204,2,2,2,9,26,789,29,126,3,160,192,10,43,7,331,301,3,5,2,69,4,0,10,32,0,246,610,4,0,5,10039,205,18,2,0,1473,206,150,731,6,6,1,194,0,11,299,0,36,1,34,2,11,0,5,37,0,1,6,3,5,139,0.815180957115373,0.320687160609036,0.882403902770808,0.0216016600947706,0.900174147852128,0.364246007329523,0.0116359707837316,0.0771364175977822,0.0275224590067163,0.20577045279561,0.13355564710929,0.0383539105930519,0.182945638856742,0.872860411565093,0.18531529820856,0.914642491496944,0.982176586940768,0.04122685646161,0.774375585647692,0.907538998560754,0.050448952134768,0.028709620882108,0.516628322143984,0.983109720037178,0.974449483195746,0.0229070158550297,0.0146936873724282,0.188852505494866,0.950746451770024,0.93634761553644,0.916389648454193,0.0200708445815441,0.558946440397756,0.897901941851702,0.919358578983215,0.0648214644453726,0.978515580403121,0.0308604986561615,0.93923815309524,0.978844770465794,0.206037988300034,0.0966859644350903,0.0787879351566986,0.22753311439869,0.887661028474908,0.233411271664801,0.188107357816619,0.0397866210448019,0.857660575120558,0.0444982375741958,0.968316601020588,0.179705977263701,0.130305128545535,0.944825518169123,0.0157229394516048,0.0515424370581551,0.0255385163186875,0.919029896291366,0.162584972198932,0.0895027340333843,0.061263089766523,0.961810438742034,0.968303091811038,0.770114783384512,0.96254181031108,0.951832057613642,0.0158703148836246,0.0970414166192854,0.554975339404892,0.0180794722748317,0.09241429933966,0.553180014894526,0.0387119478777541,0.983982438472914,0.921727464263393,0.198589567810191,0.014221430796771,0.0717842316698894,0.274992840084172,0.0269401829526109,0.492267459338588,0.983628308752597,0.0319348146811004,0.962979618446033,0.0827534982415721,0.978259463475929,0.814427452998803,0.662169196194366,0.0467868116314958,0.977044806582462,0.957095365078469,0.0862227984274246,0.856859532128092,0.958626089789082,0.110938802963515,0.975108672049484,0.0662613723855696,"larynx"
"TCGA-BA-5555-01A",55,405,2,106909,1,20,1,86,21,0,14,18,6,1,7,2,11152,0,9,311,1295,1684,5,0,18,16,7,150,111,16,8,884,183,251,35,7,797,53,1,7,6,40,1,0,240,19,18,191,13,13,0,25,1508,1307,295,7,10,82,210,113,53,42,24,0,4,8,283,38,0,4,78,5,2,3,0,16,7,0,0,1,0,9,3,0.919268226018689,0.709430502781541,0.887756353888495,0.0722399531386755,0.849615532614038,0.790109997207312,0.0320677060016502,0.190638494840823,0.0382482370137354,0.360751973961506,0.113694961527255,0.0649259851686497,0.0995622739765403,0.821779321015117,0.197105297014965,0.887489544750496,0.987206698150408,0.389527995847218,0.759007402303501,0.923450968552958,0.37329909545519,0.160256713552134,0.346204581344362,0.767264509806824,0.975100656719135,0.424633590569493,0.0239949710496461,0.0725753846999737,0.94359731307124,0.944402659373506,0.96970226458968,0.365139683679185,0.931170470359762,0.850898254571167,0.79776372387298,0.0576975161842351,0.975505002835067,0.429368234082275,0.873165399432395,0.976971961981138,0.327723402675294,0.0515489892859668,0.280273296544617,0.113787484568697,0.500524436476379,0.162664660379937,0.135711958152028,0.0519446726499287,0.843768171753889,0.17419424693521,0.941712192027359,0.167837039906364,0.162120562821799,0.905025846035756,0.0217392948243574,0.330368743637668,0.0403896756943333,0.940131688300729,0.144636644809906,0.111116864338375,0.385932239280903,0.727323658507291,0.725800420141601,0.852603011532319,0.942465102755855,0.953169342781667,0.0237071503786971,0.341204241569343,0.912608979840367,0.0282105380111581,0.150859404226763,0.4254285909595,0.365792322705907,0.97941231147923,0.905757653190789,0.330809444863804,0.0221426933408093,0.182378530799044,0.497647586907714,0.201919038027073,0.368082897875675,0.980826236317596,0.249033435744449,0.945956818172351,0.0937305337240711,0.969248865175402,0.857129308435297,0.455198743877438,0.0988856707905192,0.967496673946121,0.955432247830625,0.120670233723915,0.838979873350494,0.894734626468229,0.0765138072630013,0.970914823496369,0.275081454819658,"larynx"
"TCGA-BA-6868-01B",122,221,1,68082,6,4,1,184,3,2,171,28,68,6,8,4,777,5,280,46,786,38,45,115,6,0,17,1915,51,43,0,3447,106,35,71,13,1752,14563,5,12,0,189,1,1,71,79,22,4181,32,3,1,3,2252,911,195,5,1,239,29,191,406,7,82,4,255,21,6,3788,0,1,2,35,3,1,5,638,31,3,5,1,0,1,17,0.988806325163035,0.316495918968579,0.929049355244906,0.577869087998189,0.865469239078313,0.329109288751404,0.638740809753023,0.133700176291899,0.0286611229603623,0.297180338123203,0.0499205694560466,0.0333275001253973,0.678822210660571,0.900830581662738,0.152957601360816,0.886045696611231,0.993193296443308,0.0540684975854543,0.877625215572292,0.984623207204146,0.0244718517300111,0.0349378123249884,0.5343228187992,0.989443255427635,0.972008157549032,0.0329051328401389,0.0239209184000072,0.0252114103734784,0.964128280302794,0.915318742555969,0.989411193068284,0.017227882908711,0.957835152071496,0.975718766254963,0.976734491905471,0.0741816260283455,0.984017018994725,0.0260508352526047,0.943157162490431,0.987014322939601,0.255127980780983,0.0267039762860959,0.0507326280860059,0.0963107185758517,0.976366470504811,0.100228880301943,0.0250095526565337,0.0587113445645118,0.777108796699475,0.123155931996465,0.977546234183496,0.0949265381685486,0.0891609444956052,0.973540939484803,0.0130813956891743,0.0636792682015084,0.020378800685029,0.971921192866507,0.0314187358872987,0.0704545769172098,0.061986080212196,0.979975444165705,0.970429149100802,0.974410921725558,0.958824284286653,0.970355124470736,0.0175552905603842,0.065997873768857,0.912974770319894,0.0212561139612242,0.129259755804683,0.927462468692165,0.0423026487789274,0.751203459246093,0.957931184891654,0.531306664449478,0.0165758275325336,0.662105038764377,0.0947951608354993,0.0201762019722589,0.794409176762145,0.937444438901736,0.019895635729158,0.975823594541857,0.0825201656281206,0.984756564741209,0.970735334330899,0.871162184880264,0.0801346283001779,0.977067035837444,0.965567946797706,0.0495823947395039,0.873755953132238,0.990267019304516,0.100169290032416,0.980988601884214,0.043998473390719,"larynx"
"TCGA-CV-A45Z-01A",149,443,4,92732,13,0,1,75,13,1,14,352,453,0,84,7,816,3,49,147,968,100,4,0,8,38,7,81,86,3,4,110,657,17,167,11,500,21,3,16,22,79,10,1,69,22,38,486,42,4,0,10,1764,1175,268,0,21,207,38,110,800,30,5,1,0,1,1457,20,0,28,4,18,0,2,0,73,7,3,106,3,1,15,19,0.910328523453866,0.593072600454869,0.932727256688356,0.249924375635147,0.970974689785687,0.658525199336268,0.3904331382774,0.327962670457078,0.0381102618189681,0.462015929252583,0.148874990433286,0.054055946819654,0.0677821373853364,0.579804197846505,0.293511087292874,0.904691124120612,0.993538703665901,0.238783386013797,0.827063180070141,0.957037273914671,0.189453528419981,0.0502647209581394,0.307721050678553,0.715364984282199,0.980697036824861,0.0616490026226417,0.0217613296581486,0.135400393384456,0.971534672163077,0.490190528678757,0.975323654654894,0.0448746531012417,0.880375555302339,0.878224473611978,0.895919252764552,0.0506355864682959,0.976293684809995,0.216527762758795,0.935943033310342,0.959529735530807,0.456231128540289,0.157284396190251,0.131179792251683,0.184927663001524,0.762224554049936,0.190483556236911,0.32427956205331,0.0430687951118856,0.853216488568264,0.223201884975777,0.981570561738016,0.27861943828418,0.148995667472332,0.986551345527726,0.0128800564962822,0.104102308619879,0.0144057487972005,0.955408185785,0.345940852064327,0.0919610297417053,0.0801010499749313,0.945426752962163,0.875572633869039,0.891576000708523,0.9595943042991,0.948621639518369,0.0981416413328896,0.189427601007791,0.915740363284461,0.0325318252671568,0.305292907584343,0.759219847638509,0.090975031361342,0.985504187357794,0.920527417014651,0.340131123857666,0.0130097381721656,0.199510512128032,0.336851159420078,0.0184047950019986,0.553966232525097,0.988874426105194,0.0596142340954915,0.983900099738011,0.0798555138074712,0.900034309946389,0.959511018800588,0.776227850008427,0.0396500437337422,0.891758123005556,0.966831084594827,0.086898792355862,0.83484216257702,0.988761673003206,0.149855652766935,0.974214678371689,0.118032517928471,"larynx"
"TCGA-BA-6869-01A",22,17,1,114345,4,1,2,36,8,3,14,15,649,0,80,9,730,1,0,1233,782,1670,17,0,3,18,6,112,838,322,46,580,2881,127,16,1,1338,661,4,4,1,57,29,1,202,22,26,416,53,26,1,16,3224,3704,5916,0,4,244,20,114,2498,21,226,2,4,2,56,26,18,0,37,54,1,2,0,149,4,3,1,0,5,9,311,0.909215998120671,0.313678982304725,0.893500737648043,0.234771676131117,0.840086709318929,0.540262592325509,0.517574486753292,0.238131077748711,0.0403540020836557,0.324108752693236,0.0641625435103521,0.0489997813181836,0.681552825825969,0.456607322375842,0.328243432832061,0.928316131225192,0.986339010794528,0.0685205981820579,0.809380577334592,0.973906203726013,0.030078273144043,0.0461626574353288,0.381318192529405,0.932934780919988,0.957728002213957,0.0232993133391866,0.0177815003879258,0.026683797806202,0.959132479452514,0.947851549420076,0.948530039043515,0.033775426118134,0.656015254492297,0.811424697504981,0.883368323670732,0.100689592679174,0.841506138667468,0.0302470764393467,0.944073327236703,0.978430057089419,0.353552083083642,0.0434100886224224,0.101415828469881,0.079773471703326,0.557094201676627,0.0975223246673771,0.10415195687076,0.0864674683626331,0.803515030249029,0.0826000775106632,0.917024194856384,0.150354621105218,0.159949460514511,0.913519393872847,0.029059241626308,0.0517501851632719,0.0259295284115715,0.98449334823184,0.0854065435317235,0.151144216556954,0.083149845889618,0.986492679620413,0.667706127575021,0.891951348757596,0.958070751103784,0.939116525248025,0.0224448168704111,0.0862892512664151,0.929810956515557,0.0342246037615102,0.126539669277564,0.652126498820959,0.0567389065511959,0.982598610476482,0.904480225398509,0.350267107916758,0.0203910231199059,0.232649650473369,0.259320090194884,0.0262849124344415,0.522092291030123,0.980397063414324,0.0333851819939217,0.970052591874319,0.0953848320411087,0.683362055486125,0.945979580952303,0.717549868933114,0.0523329245812723,0.951270829171336,0.973523436873526,0.108876133018137,0.904229935108023,0.92435782006195,0.0742314946351439,0.972887000214909,0.0596783137756136,"larynx"
"TCGA-CN-A63T-01A",36,24,0,85249,99,130,0,11,23,14,46,137,550,4,14,1,827,205,11,1824,987,892,6,0,3,9,10,95,1489,2,36,402,408,70,602,5,2826,1110,0,75,4,58,9,0,373,29,1742,269,103,2,293,89,16146,2173,137,0,8,3456,39,75,1022,232,112,0,0,0,59,69,0,5,58,24,0,0,0,37,2,0,3,1,1,33,5,0.882894296752539,0.386296518859797,0.784202881417994,0.0305800569171448,0.866731572408722,0.624604995238255,0.0295999635422502,0.294840400835835,0.121377754290219,0.461864381406264,0.135220720875808,0.0407481248901536,0.660770516799486,0.636145097108439,0.398708473736723,0.879983703677043,0.989378601828458,0.078073440979663,0.70382387444143,0.879322894203819,0.0580839034455588,0.0763288832071189,0.478227000132323,0.97003670334392,0.964441754527782,0.0327382865833191,0.0295824127201358,0.109317782860021,0.607221385089964,0.903172359663245,0.972096923016841,0.0232545403807804,0.70647530630217,0.892570867550306,0.875570681360198,0.0839878287764811,0.977513826489641,0.032067096369857,0.86777092798035,0.983715558997925,0.461623160902609,0.087494342063994,0.0765489308811413,0.1729161872481,0.874573030672423,0.195062277502813,0.203457347794491,0.0475912617761788,0.856933031691024,0.115002194280553,0.909796609702444,0.187937435828931,0.158545827586079,0.933460521744118,0.198580210107538,0.0812089365078341,0.0302931486394774,0.950174981200535,0.19703870170525,0.109709325053744,0.0864340784294556,0.96231584290552,0.881060215445893,0.721663156200212,0.946919047891216,0.941338977010287,0.433914112264973,0.109233610191673,0.882525560977677,0.0282322817872578,0.262218808621326,0.539231737758373,0.0507680567805684,0.982778537776148,0.93437568057612,0.343552361671836,0.0227191267870111,0.184639066323978,0.463335820164813,0.0261720931942815,0.364796294287465,0.976859650606932,0.0309938829720199,0.972868154802561,0.0691556504278955,0.93310704200139,0.901185243831002,0.546847794444413,0.0631064197195391,0.950965765146557,0.942579288775329,0.096920386724052,0.840731925026741,0.93079075618319,0.0841368093420012,0.959102007769159,0.0839665592934468,"larynx"
"TCGA-UF-A7JF-01A",65,37,3,104949,39,7,1,81,6,1,113,7,3,2,12,0,1191,3,1,4835,222,14,4,18,10,11,3,47,1282,4,21,523,1454,50,20,12,741,4,7,12,1,41,1,2,86,17,357,912,5,10,2,3,1409,2010,202,17,5,1410,6,29,1685,129,2,0,9,5,179,13,1,17,6,53,1,2,1,71,15,0,18,1,1,1,35,0.928829101802494,0.703249070547609,0.896262229656831,0.0637330845172608,0.887311527321763,0.869029976335566,0.091115028115799,0.208556359290752,0.032216381834209,0.389961377149778,0.0795298754595787,0.0357908155747649,0.675387764522354,0.774189596477045,0.30928322441311,0.90561709826641,0.988070482459687,0.0643425205261078,0.864834880168503,0.922479379977138,0.0660671039207225,0.0750132186902178,0.691493503903778,0.950934743266232,0.980371471835722,0.0307715567378355,0.0216882535112856,0.0350311727676238,0.964021904603568,0.961309450632064,0.973686138880829,0.0262890250639392,0.940551230634939,0.934326583699499,0.940524410291506,0.0476250373444826,0.944048942250816,0.0365181964256197,0.939090717119816,0.981618080605368,0.377058699438038,0.0268821584210423,0.0727710253189391,0.0761108464814932,0.941187661086763,0.126678453546626,0.0785473077338448,0.0547065423281442,0.831033439110788,0.0972231252182163,0.898222720214571,0.146167537375956,0.110878696131427,0.937858476383668,0.0182775934335542,0.0556025896681867,0.019179233738209,0.982217198421366,0.0604309435015617,0.094912797726129,0.0880594770439621,0.966304677522986,0.974549444883535,0.587942181527916,0.956654575616019,0.953236677053596,0.0202896276652551,0.0855836842563635,0.928565986221701,0.0195418258552743,0.172793595683207,0.830613873927887,0.053834481084503,0.983464069743946,0.948020651463475,0.613048855206405,0.0167855052534741,0.567172837181309,0.281413939510843,0.0256167385845921,0.685013446667112,0.98013425356025,0.0347173759323725,0.961752538349817,0.0887881416759728,0.97196040593262,0.967742220802817,0.801679801889961,0.080186604973851,0.980468262124438,0.968571503973343,0.130048618269522,0.873723024806461,0.948210517281211,0.0470514953983263,0.97501350577814,0.102177201262555,"larynx"
"TCGA-CN-A6V3-01A",34,52,3,33364,4,6,1,109,13,0,70,22,317,0,198,15,468,12,25,2986,2160,529,12,0,12,8,7,813,405,49,2,1905,180,176,98,2,2191,369,22,8,3,96,135,0,11,15,532,475,86,0,5,3,5125,5201,99,3,14,689,36,122,1087,8,0,0,4,19,45,407,0,6,100,34,0,0,1,155,8,1,1,0,2,11,21,0.981083586259065,0.355761522524948,0.897014834153861,0.416536043069349,0.895750043668337,0.413938734211619,0.489094136200245,0.183741490372335,0.030825634815051,0.335266309642372,0.0404704801855249,0.0450568857607512,0.0871438084831201,0.489371042489564,0.281645983524014,0.915274245927246,0.990804473762249,0.0603807579611877,0.860206942419501,0.896260634716422,0.0536509918259396,0.0294131948223797,0.254037382029815,0.962358713589008,0.9784147985683,0.0301559715700011,0.0203952831469263,0.0188916850077222,0.961621389741005,0.478911685884108,0.799900801420943,0.021695384058346,0.738346510961989,0.948721769196657,0.929406821797635,0.0404552378880992,0.925682888987613,0.0340781350881853,0.7850909668454,0.984102719442072,0.352474156491521,0.0473959401404428,0.115955287330045,0.0395154087565852,0.963386008643876,0.0798977646781837,0.0852244301988048,0.0488247616907785,0.852433266485601,0.254493523760001,0.948275010678815,0.149781590328199,0.14805697650533,0.919242072513263,0.0136933918599831,0.0746588323538182,0.0315107492020404,0.98329542926953,0.0583807105529376,0.0783800980570336,0.135014790326831,0.973619019664469,0.858083811540679,0.717927739081263,0.949532058072285,0.951526630193593,0.0209868557148965,0.105701637976903,0.918068012965021,0.0228097450284219,0.166709360067493,0.57668955378077,0.0667498727031616,0.983597306214986,0.930571447500227,0.284123873053689,0.015110866877083,0.188027166264839,0.236303678543921,0.0340465156985606,0.36331312831108,0.982166041441065,0.0351566662728164,0.963350825479604,0.0703952810591444,0.97160971317878,0.958565532066784,0.599918915360434,0.0588095506428711,0.916196962794623,0.959267304255621,0.0814194437210256,0.902806247816292,0.955096308904639,0.0529936378906118,0.471575400027995,0.0764987989167756,"larynx"
"TCGA-CV-7250-01A",36,800,2,49314,133,328,0,2,10,0,9,11,660,0,61,15,181,185,0,1469,855,57,3,5,0,4,12,37,89,1,50,798,4256,41,77,2,3872,111,4,29,0,47,13,2,1245,19,1202,119,22,0,29,17,174,2574,125,18,1,1249,25,42,1390,10,439,2,4,3,1539,20,2,85,0,36,2,5,0,41,1,0,393,4,0,4,2,0.974506425650173,0.478020008064154,0.566956277089617,0.560477997191503,0.91208242061814,0.538247814115378,0.601282011140815,0.18894601386954,0.269072533278615,0.358194702747658,0.0852982680293218,0.0328418881760361,0.0779579270324848,0.287296408210296,0.284768284283404,0.934787725789375,0.990464160940186,0.0518048295507756,0.70006430703372,0.970447864715006,0.0528919863631045,0.0343240048116851,0.199784934147882,0.982504270742153,0.975405955643403,0.0291652491077536,0.376357134046273,0.03463855252019,0.777913072582802,0.488208956005868,0.863084896220675,0.0186613300308877,0.499030988512347,0.955570908736285,0.951413891468786,0.0719196648592842,0.636556041626233,0.0266356051373874,0.929132551087073,0.979455023016591,0.396945269890254,0.0932774717602495,0.0799048487734704,0.0796939742893032,0.900258466367016,0.127954302740585,0.149031488879152,0.079297754255461,0.839178632207197,0.184318663585578,0.965496533097686,0.140991538917286,0.107648400122996,0.973065833607791,0.277027808229791,0.0614744911926149,0.0196919443212341,0.991224517447178,0.1287809507196,0.115371284822221,0.0781013210641544,0.983936099142158,0.396509426782764,0.871532556324158,0.967186105690216,0.957555734415115,0.0397044551648638,0.102483469514124,0.936214471641654,0.0152810635614415,0.180667782441792,0.64489575077534,0.0414056430534093,0.981716790193063,0.687174219399467,0.211233269355366,0.0159493553025834,0.182436916325868,0.267991892029708,0.025431269820935,0.564678843527426,0.981707342702818,0.0300451285167084,0.97887828530609,0.079778613923555,0.82122156864649,0.972346110155845,0.679782036616169,0.0650673982270924,0.604220497374873,0.970333218596462,0.0969999186530189,0.84153609886984,0.919807323092514,0.0497708990285614,0.848825895879978,0.067638672540601,"larynx"
"TCGA-D6-8568-01A",31,114,2,35171,11,1717,0,256,47,2,8,1226,427,12,1,0,745,11924,22,52,676,459,3,0,8,7,7,1226,41,24,571,1111,201,87,21,3,293,2109,7,774,30,62,2,0,625,0,162,310,386,1,4592,1,1148,980,78,0,7,35,23,29,109,1521,9,0,0,0,1224,49,1,1,28,8,0,0,0,78,2,0,11,0,0,8,3,0.873758656419127,0.380670531724057,0.899010770627799,0.039594732615611,0.905256233511121,0.454227027820972,0.0343742823880519,0.361024692490406,0.0412033417404629,0.445517774084831,0.217427403983994,0.0836233864056347,0.0958831492026518,0.777685777112249,0.326111375823289,0.847499485134945,0.989623845276976,0.0597489594520161,0.788302746722832,0.952110100685611,0.0675777019120155,0.155456675000349,0.508483372089697,0.971455043238182,0.969067605011968,0.0280099600747891,0.0197317883651147,0.231894497469234,0.951053699673555,0.944230023672141,0.976668869923675,0.0403537596218405,0.94051540482802,0.885369297888362,0.802161428167619,0.09963146195879,0.97787741232585,0.0519083597227385,0.902026057527252,0.977532740094726,0.472613777077123,0.14682307215208,0.112629182125025,0.247790669728919,0.823240711320838,0.25852761171416,0.311160240843463,0.050307507922138,0.861553926620805,0.183461075136676,0.850393029700149,0.178561515783987,0.159066553441909,0.896444954684057,0.0253142430381794,0.0694359731555885,0.0288036699121954,0.983577446694849,0.3127915072755,0.121442002489624,0.349839355805011,0.922569983165502,0.958902375866916,0.834279882248158,0.960397940898301,0.941368691280361,0.0219583370825448,0.11263982091769,0.915837552851241,0.032723793321151,0.30347645102962,0.816076489631576,0.0410567136178097,0.985303710751558,0.873265163214549,0.507000718886555,0.0180603413608029,0.439947102368908,0.432285341673511,0.0240389984718198,0.633765124685405,0.984157359022141,0.0367242583511306,0.958869653353712,0.19023380817149,0.957064514463072,0.943070489774643,0.802093580699124,0.0824377013571368,0.978276319227615,0.956630299173923,0.102921890729341,0.853169951929325,0.843108705962903,0.13361860036523,0.963538966254376,0.0845395010030898,"larynx"
